post_id,view_count,like_count,comment_count,collect_count,dislike_count,hot_val,hot_rank,hot_score,final_hot_score,quality_score,update_time
p_ext_000592,350,51,39,22,4,101.4,1361,101.4,0.7777,0.1041,2026-06-03 12:51:57
p_ext_001512,431,67,47,16,0,123.6,1362,123.6,0.7752,0.1001,2026-06-03 12:51:57
p_ext_000708,480,54,2,38,3,120.4,1363,120.4,0.774,0.0671,2026-06-03 12:51:57
p_ext_000289,111,7,3,4,1,26.0,1364,26.0,0.7738,0.041,2026-06-03 12:51:57
p_ext_000127,557,7,62,18,0,135.7,1365,135.7,0.7695,0.0491,2026-06-03 12:51:57
p_ext_001823,351,56,11,24,6,95.1,1366,95.1,0.7636,0.0858,2026-06-03 12:51:57
p_ext_000743,274,28,10,20,0,70.2,1367,70.2,0.7626,0.0723,2026-06-03 12:51:57
p_ext_001178,176,11,6,1,3,40.5,1368,40.5,0.7596,0.0307,2026-06-03 12:51:57
p_ext_001717,489,4,51,5,5,115.3,1369,115.3,0.7571,0.0357,2026-06-03 12:51:57
p_ext_000608,182,26,12,4,1,48.6,1370,48.6,0.757,0.0764,2026-06-03 12:51:57
p_ext_001463,406,13,36,18,4,99.5,1371,99.5,0.757,0.0514,2026-06-03 12:51:57
p_ext_001328,142,23,12,1,0,39.1,1372,39.1,0.7563,0.0845,2026-06-03 12:51:57
p_ext_001756,198,6,20,2,1,47.8,1373,47.8,0.7562,0.0434,2026-06-03 12:51:57
p_ext_000675,252,23,13,12,3,63.6,1374,63.6,0.7561,0.0617,2026-06-03 12:51:57
p_ext_000989,350,25,9,19,0,84.0,1375,84.0,0.7549,0.0517,2026-06-03 12:51:57
p_ext_000142,526,47,3,11,0,122.4,1376,122.4,0.7533,0.0403,2026-06-03 12:51:57
p_ext_000521,389,59,11,7,7,100.2,1377,100.2,0.7518,0.0643,2026-06-03 12:51:57
p_ext_000194,298,20,13,21,4,73.7,1378,73.7,0.7512,0.0586,2026-06-03 12:51:57
p_ext_000552,411,62,45,16,4,117.5,1379,117.5,0.751,0.0973,2026-06-03 12:51:57
p_ext_001997,307,6,16,9,4,69.8,1380,69.8,0.7499,0.0301,2026-06-03 12:51:57
p_ext_000646,254,2,3,2,1,52.7,1381,52.7,0.7497,0.0083,2026-06-03 12:51:57
p_ext_000428,341,43,9,3,4,84.4,1382,84.4,0.7486,0.0528,2026-06-03 12:51:57
p_ext_000466,296,19,16,4,0,70.5,1383,70.5,0.7485,0.0434,2026-06-03 12:51:57
p_ext_001692,307,15,23,21,0,77.0,1384,77.0,0.7473,0.0635,2026-06-03 12:51:57
p_ext_001983,446,42,16,5,6,107.6,1385,107.6,0.7465,0.045,2026-06-03 12:51:57
p_ext_001829,438,35,14,22,5,106.7,1386,106.7,0.7464,0.0529,2026-06-03 12:51:57
p_ext_000762,248,20,18,9,0,62.8,1387,62.8,0.7457,0.0627,2026-06-03 12:51:57
p_ext_001441,509,54,34,33,3,134.8,1388,134.8,0.7451,0.0787,2026-06-03 12:51:57
p_ext_001589,121,15,4,7,0,31.3,1389,31.3,0.7443,0.0736,2026-06-03 12:51:57
p_ext_000911,150,9,7,5,1,35.8,1390,35.8,0.7433,0.0453,2026-06-03 12:51:57
p_ext_001812,549,35,20,33,3,132.9,1391,132.9,0.7423,0.0532,2026-06-03 12:51:57
p_ext_001314,226,34,22,16,1,65.2,1392,65.2,0.7422,0.1058,2026-06-03 12:51:57
p_ext_001674,321,10,2,19,1,71.6,1393,71.6,0.7412,0.0329,2026-06-03 12:51:57
p_ext_001316,511,47,21,28,2,128.2,1394,128.2,0.741,0.0629,2026-06-03 12:51:57
p_ext_000434,266,23,8,15,2,65.5,1395,65.5,0.741,0.0575,2026-06-03 12:51:57
p_ext_000576,389,54,22,24,1,105.4,1396,105.4,0.7409,0.0866,2026-06-03 12:51:57
p_ext_001179,337,55,22,10,2,92.5,1397,92.5,0.74,0.0859,2026-06-03 12:51:57
p_ext_000499,358,39,10,5,5,87.3,1398,87.3,0.739,0.0486,2026-06-03 12:51:57
p_ext_001249,325,30,3,9,1,76.7,1399,76.7,0.7355,0.0442,2026-06-03 12:51:57
p_ext_001413,211,17,20,5,0,54.3,1400,54.3,0.7316,0.0649,2026-06-03 12:51:57
p_ext_001396,222,36,11,5,4,59.5,1401,59.5,0.7307,0.0759,2026-06-03 12:51:57
p_ext_001802,430,9,4,19,8,93.7,1402,93.7,0.7305,0.0219,2026-06-03 12:51:57
p_ext_000463,365,31,13,2,3,86.6,1403,86.6,0.7301,0.0407,2026-06-03 12:51:57
p_ext_000208,269,18,20,16,1,68.4,1404,68.4,0.728,0.0658,2026-06-03 12:51:57
p_ext_000230,140,14,6,0,0,34.0,1405,34.0,0.7277,0.0479,2026-06-03 12:51:57
p_ext_001480,280,3,2,6,3,58.7,1406,58.7,0.7273,0.0112,2026-06-03 12:51:57
p_ext_000622,233,9,20,9,0,57.1,1407,57.1,0.7256,0.0528,2026-06-03 12:51:57
p_ext_000400,164,12,13,7,0,41.7,1408,41.7,0.7251,0.0643,2026-06-03 12:51:57
p_ext_000712,395,34,46,16,0,106.2,1409,106.2,0.7247,0.0792,2026-06-03 12:51:57
p_ext_001714,212,18,14,14,1,54.8,1410,54.8,0.7242,0.0717,2026-06-03 12:51:57
p_ext_001708,393,60,30,29,5,111.4,1411,111.4,0.724,0.0996,2026-06-03 12:51:57
p_ext_000848,456,36,7,31,8,110.3,1412,110.3,0.7236,0.0525,2026-06-03 12:51:57
p_ext_001319,430,22,32,12,0,104.6,1413,104.6,0.7232,0.05,2026-06-03 12:51:57
p_ext_001392,468,61,50,9,3,128.7,1414,128.7,0.722,0.0831,2026-06-03 12:51:57
p_ext_000170,407,61,43,8,3,114.2,1415,114.2,0.7219,0.0896,2026-06-03 12:51:57
p_ext_000934,355,14,40,17,0,90.6,1416,90.6,0.7209,0.0644,2026-06-03 12:51:57
p_ext_000287,327,22,4,8,3,74.8,1417,74.8,0.7199,0.0339,2026-06-03 12:51:57
p_ext_001053,370,42,14,9,0,92.6,1418,92.6,0.7197,0.0596,2026-06-03 12:51:57
p_ext_001433,327,33,3,20,1,80.2,1419,80.2,0.7186,0.0589,2026-06-03 12:51:57
p_ext_000245,424,27,36,3,4,104.3,1420,104.3,0.7171,0.0483,2026-06-03 12:51:57
p_ext_001170,505,47,23,33,2,128.6,1421,128.6,0.7125,0.0683,2026-06-03 12:51:57
p_ext_001288,424,41,49,18,4,115.4,1422,115.4,0.7108,0.0815,2026-06-03 12:51:57
p_ext_001395,461,67,10,32,7,121.7,1423,121.7,0.7099,0.0786,2026-06-03 12:51:57
p_ext_000174,368,58,25,28,6,104.1,1424,104.1,0.7096,0.0989,2026-06-03 12:51:57
p_ext_000342,425,29,48,27,8,113.5,1425,113.5,0.7088,0.0762,2026-06-03 12:51:57
p_ext_001394,434,39,11,3,3,102.4,1426,102.4,0.7073,0.0401,2026-06-03 12:51:57
p_ext_000907,440,43,13,10,3,106.8,1427,106.8,0.707,0.0497,2026-06-03 12:51:57
p_ext_001485,242,27,24,15,3,66.7,1428,66.7,0.706,0.088,2026-06-03 12:51:57
p_ext_001527,248,37,8,14,2,65.9,1429,65.9,0.7045,0.08,2026-06-03 12:51:57
p_ext_000664,168,8,18,9,2,43.2,1430,43.2,0.7041,0.0652,2026-06-03 12:51:57
p_ext_000436,437,47,29,6,5,111.4,1431,111.4,0.7037,0.0601,2026-06-03 12:51:57
p_ext_001828,295,49,25,12,5,83.6,1432,83.6,0.7023,0.0944,2026-06-03 12:51:57
p_ext_000874,428,60,32,26,0,118.4,1433,118.4,0.7015,0.0928,2026-06-03 12:51:57
p_ext_000623,179,19,18,1,2,47.1,1434,47.1,0.7007,0.067,2026-06-03 12:51:57
p_ext_001363,440,15,47,15,5,109.6,1435,109.6,0.7002,0.0536,2026-06-03 12:51:57
p_ext_000669,481,73,8,6,6,121.7,1436,121.7,0.6995,0.06,2026-06-03 12:51:57
p_ext_000267,447,56,5,9,4,109.5,1437,109.5,0.6992,0.0525,2026-06-03 12:51:57
p_ext_001831,323,47,23,6,4,86.8,1438,86.8,0.6983,0.0763,2026-06-03 12:51:57
p_ext_001164,241,6,8,17,2,55.8,1439,55.8,0.6981,0.0417,2026-06-03 12:51:57
p_ext_001139,328,37,35,3,3,87.8,1440,87.8,0.6969,0.0729,2026-06-03 12:51:57
p_ext_000479,290,12,18,23,2,71.6,1441,71.6,0.6961,0.0595,2026-06-03 12:51:57
p_ext_000908,443,76,5,13,3,115.5,1442,115.5,0.6918,0.0723,2026-06-03 12:51:57
p_ext_000140,346,47,27,18,1,95.0,1443,95.0,0.6894,0.0886,2026-06-03 12:51:57
p_ext_000739,333,15,7,16,0,76.4,1444,76.4,0.6877,0.0389,2026-06-03 12:51:57
p_ext_000329,449,20,24,19,7,106.8,1445,106.8,0.6862,0.0433,2026-06-03 12:51:57
p_ext_001289,370,23,36,28,1,97.3,1446,97.3,0.6849,0.0769,2026-06-03 12:51:57
p_ext_000508,369,37,5,6,2,87.6,1447,87.6,0.6845,0.0438,2026-06-03 12:51:57
p_ext_000203,220,19,25,5,4,58.2,1448,58.2,0.6831,0.0686,2026-06-03 12:51:57
p_ext_000641,311,23,31,5,0,79.4,1449,79.4,0.6817,0.0614,2026-06-03 12:51:57
p_ext_001595,458,22,21,36,3,111.7,1450,111.7,0.6803,0.0568,2026-06-03 12:51:57
p_ext_000893,177,29,1,11,2,46.6,1451,46.6,0.6794,0.0785,2026-06-03 12:51:57
p_ext_001666,353,19,34,15,3,89.5,1452,89.5,0.6751,0.0609,2026-06-03 12:51:57
p_ext_001142,380,49,14,27,0,100.3,1453,100.3,0.6737,0.0811,2026-06-03 12:51:57
p_ext_001497,457,21,51,30,2,119.0,1454,119.0,0.6734,0.0717,2026-06-03 12:51:57
p_ext_001197,198,28,17,10,0,55.1,1455,55.1,0.6724,0.0929,2026-06-03 12:51:57
p_ext_001011,210,21,5,9,2,51.6,1456,51.6,0.6715,0.0552,2026-06-03 12:51:57
p_ext_000307,265,43,23,11,1,75.0,1457,75.0,0.6713,0.0966,2026-06-03 12:51:57
p_ext_001353,395,57,23,1,4,103.2,1458,103.2,0.6712,0.0668,2026-06-03 12:51:57
p_ext_000533,195,11,1,3,3,43.2,1459,43.2,0.6704,0.0236,2026-06-03 12:51:57
p_ext_000748,177,2,3,12,0,39.3,1460,39.3,0.6702,0.0328,2026-06-03 12:51:57
p_ext_001579,238,15,23,15,1,62.0,1461,62.0,0.6701,0.0723,2026-06-03 12:51:57
p_ext_000818,223,23,3,13,4,55.0,1462,55.0,0.6695,0.057,2026-06-03 12:51:57
p_ext_000926,394,66,39,29,1,116.1,1463,116.1,0.6694,0.1136,2026-06-03 12:51:57
p_ext_001466,240,28,27,7,0,65.9,1464,65.9,0.6685,0.0848,2026-06-03 12:51:57
p_ext_000826,367,39,27,25,6,98.2,1465,98.2,0.6671,0.0798,2026-06-03 12:51:57
p_ext_000559,449,51,6,29,1,112.7,1466,112.7,0.6666,0.0659,2026-06-03 12:51:57
p_ext_000749,307,13,10,8,0,69.9,1467,69.9,0.6662,0.0337,2026-06-03 12:51:57
p_ext_001414,462,28,31,12,4,112.5,1468,112.5,0.6656,0.0487,2026-06-03 12:51:57
p_ext_000673,190,16,2,12,1,45.8,1469,45.8,0.6656,0.0537,2026-06-03 12:51:57
p_ext_000824,150,24,16,7,1,43.4,1470,43.4,0.6655,0.103,2026-06-03 12:51:57
p_ext_001079,324,4,20,6,5,73.2,1471,73.2,0.6649,0.0262,2026-06-03 12:51:57
p_ext_000689,479,47,13,9,6,115.6,1472,115.6,0.6648,0.0466,2026-06-03 12:51:57
p_ext_000373,180,18,16,5,2,47.2,1473,47.2,0.6647,0.0692,2026-06-03 12:51:57
p_ext_000313,409,60,44,30,7,119.0,1474,119.0,0.6629,0.1059,2026-06-03 12:51:57
p_ext_000337,238,13,22,6,1,59.3,1475,59.3,0.662,0.0548,2026-06-03 12:51:57
p_ext_001347,307,15,16,21,2,74.9,1476,74.9,0.6617,0.0554,2026-06-03 12:51:57
p_ext_000414,111,17,0,1,1,27.5,1477,27.5,0.6615,0.055,2026-06-03 12:51:57
p_ext_000444,401,54,27,30,1,110.5,1478,110.5,0.6609,0.093,2026-06-03 12:51:57
p_ext_000721,317,10,26,23,1,78.8,1479,78.8,0.6605,0.0604,2026-06-03 12:51:57
p_ext_000615,244,15,2,6,2,55.1,1480,55.1,0.6595,0.0309,2026-06-03 12:51:57
p_ext_001379,284,14,32,1,4,70.8,1481,70.8,0.6579,0.0495,2026-06-03 12:51:57
p_ext_001171,464,18,45,6,4,112.9,1482,112.9,0.6563,0.0455,2026-06-03 12:51:57
p_ext_001247,378,47,40,28,0,107.3,1483,107.3,0.6559,0.1012,2026-06-03 12:51:57
p_ext_001050,427,27,34,7,4,105.1,1484,105.1,0.655,0.0499,2026-06-03 12:51:57
p_ext_001658,258,44,19,14,0,73.3,1485,73.3,0.6547,0.1008,2026-06-03 12:51:57
p_ext_000923,33,5,3,2,0,9.4,1486,9.4,0.6523,0.1015,2026-06-03 12:51:57
p_ext_001679,345,55,26,20,6,97.3,1487,97.3,0.6508,0.0952,2026-06-03 12:51:57
p_ext_000483,485,8,22,38,4,113.6,1488,113.6,0.6504,0.0452,2026-06-03 12:51:57
p_ext_000305,369,23,34,5,3,91.9,1489,91.9,0.6491,0.0526,2026-06-03 12:51:57
p_ext_001774,281,28,26,17,2,75.8,1490,75.8,0.6489,0.0824,2026-06-03 12:51:57
p_ext_000480,494,38,13,14,8,116.9,1491,116.9,0.648,0.0415,2026-06-03 12:51:57
p_ext_001156,236,23,5,2,0,56.0,1492,56.0,0.647,0.0434,2026-06-03 12:51:57
p_ext_001649,247,7,26,9,4,61.1,1493,61.1,0.6464,0.051,2026-06-03 12:51:57
p_ext_001626,435,59,7,9,2,108.6,1494,108.6,0.6462,0.0586,2026-06-03 12:51:57
p_ext_000524,321,21,17,20,0,79.6,1495,79.6,0.6454,0.0606,2026-06-03 12:51:57
p_ext_001028,105,3,6,5,0,24.7,1496,24.7,0.6426,0.0438,2026-06-03 12:51:57
p_ext_000812,271,37,16,1,4,70.3,1497,70.3,0.6424,0.0638,2026-06-03 12:51:57
p_ext_000364,447,31,15,26,3,108.4,1498,108.4,0.6421,0.0534,2026-06-03 12:51:57
p_ext_000913,377,55,23,15,1,101.8,1499,101.8,0.642,0.0828,2026-06-03 12:51:57
p_ext_001786,240,2,12,11,1,54.4,1500,54.4,0.64,0.0331,2026-06-03 12:51:57
p_ext_001118,305,18,29,17,2,78.5,1501,78.5,0.6395,0.0674,2026-06-03 12:51:57
p_ext_001732,254,13,17,7,4,61.2,1502,61.2,0.639,0.0445,2026-06-03 12:51:57
p_ext_001989,407,43,38,23,5,110.3,1503,110.3,0.6381,0.0823,2026-06-03 12:51:57
p_ext_001294,259,9,3,10,0,57.4,1504,57.4,0.6369,0.0292,2026-06-03 12:51:57
p_ext_000247,195,19,17,9,1,51.6,1505,51.6,0.6365,0.0754,2026-06-03 12:51:57
p_ext_000850,488,11,28,21,5,113.5,1506,113.5,0.6348,0.0381,2026-06-03 12:51:57
p_ext_000163,384,43,25,7,1,98.6,1507,98.6,0.6324,0.0646,2026-06-03 12:51:57
p_ext_001563,280,11,8,19,0,65.5,1508,65.5,0.629,0.0461,2026-06-03 12:51:57
p_ext_001795,302,14,12,12,0,70.6,1509,70.6,0.6257,0.0421,2026-06-03 12:51:57
p_ext_001967,425,30,6,27,7,101.2,1510,101.2,0.6245,0.0479,2026-06-03 12:51:57
p_ext_001551,361,53,40,12,2,102.5,1511,102.5,0.6239,0.0952,2026-06-03 12:51:57
p_ext_001743,263,41,23,9,2,73.6,1512,73.6,0.6234,0.0913,2026-06-03 12:51:57
p_ext_001439,297,28,25,1,2,75.5,1513,75.5,0.6227,0.0581,2026-06-03 12:51:57
p_ext_000701,212,10,22,9,1,53.8,1514,53.8,0.6225,0.0616,2026-06-03 12:51:57
p_ext_000312,90,2,7,1,0,20.9,1515,20.9,0.622,0.035,2026-06-03 12:51:57
p_ext_000367,378,50,35,25,2,106.1,1516,106.1,0.6195,0.0962,2026-06-03 12:51:57
p_ext_001650,385,39,20,22,5,99.1,1517,99.1,0.619,0.0684,2026-06-03 12:51:57
p_ext_001302,294,44,6,17,5,77.2,1518,77.2,0.6176,0.0753,2026-06-03 12:51:57
p_ext_000543,278,8,9,15,4,63.7,1519,63.7,0.6171,0.0358,2026-06-03 12:51:57
p_ext_000109,249,25,6,1,3,59.3,1520,59.3,0.613,0.0414,2026-06-03 12:51:57
p_ext_000278,117,13,4,6,0,29.7,1521,29.7,0.6126,0.0671,2026-06-03 12:51:57
p_ext_000814,297,14,15,5,1,69.1,1522,69.1,0.6098,0.0369,2026-06-03 12:51:57
p_ext_000119,316,38,9,14,2,80.1,1523,80.1,0.6095,0.0649,2026-06-03 12:51:57
p_ext_001253,402,29,9,20,4,95.8,1524,95.8,0.6079,0.0474,2026-06-03 12:51:57
p_ext_001205,149,25,8,2,0,40.1,1525,40.1,0.6049,0.0795,2026-06-03 12:51:57
p_ext_000865,311,34,16,21,1,81.4,1526,81.4,0.6047,0.0767,2026-06-03 12:51:57
p_ext_001240,177,20,2,7,0,43.4,1527,43.4,0.6036,0.0568,2026-06-03 12:51:57
p_ext_000264,361,56,36,4,4,100.6,1528,100.6,0.6035,0.0859,2026-06-03 12:51:57
p_ext_001019,379,36,3,4,1,88.3,1529,88.3,0.6021,0.0388,2026-06-03 12:51:57
p_ext_001005,350,33,23,10,6,88.8,1530,88.8,0.6019,0.0593,2026-06-03 12:51:57
p_ext_001108,421,39,18,25,0,106.3,1531,106.3,0.6019,0.066,2026-06-03 12:51:57
p_ext_000823,423,17,36,2,4,100.9,1532,100.9,0.6017,0.0394,2026-06-03 12:51:57
p_ext_001248,454,29,4,26,3,105.9,1533,105.9,0.6008,0.0437,2026-06-03 12:51:57
p_ext_000614,325,22,27,17,5,83.1,1534,83.1,0.5984,0.0638,2026-06-03 12:51:57
p_ext_001138,359,10,8,27,6,82.6,1535,82.6,0.597,0.0394,2026-06-03 12:51:57
p_ext_001801,272,38,20,1,0,72.0,1536,72.0,0.5954,0.0722,2026-06-03 12:51:57
p_ext_001664,197,34,5,11,1,53.3,1537,53.3,0.5954,0.0865,2026-06-03 12:51:57
p_ext_001481,306,13,8,3,0,68.1,1538,68.1,0.5945,0.0261,2026-06-03 12:51:57
p_ext_000941,130,6,15,8,1,33.9,1539,33.9,0.5929,0.0708,2026-06-03 12:51:57
p_ext_000253,268,35,6,4,4,66.7,1540,66.7,0.5919,0.0547,2026-06-03 12:51:57
p_ext_001498,153,25,12,4,1,42.5,1541,42.5,0.5917,0.0886,2026-06-03 12:51:57
p_ext_001509,270,11,7,5,0,60.4,1542,60.4,0.5913,0.0285,2026-06-03 12:51:57
p_ext_001031,416,21,24,7,6,98.1,1543,98.1,0.5909,0.038,2026-06-03 12:51:57
p_ext_000445,268,2,28,14,3,65.4,1544,65.4,0.5896,0.05,2026-06-03 12:51:57
p_ext_000145,358,33,28,16,4,93.1,1545,93.1,0.5896,0.0691,2026-06-03 12:51:57
p_ext_000510,321,28,32,12,5,84.6,1546,84.6,0.5894,0.0704,2026-06-03 12:51:57
p_ext_001398,337,5,22,13,5,78.1,1547,78.1,0.5874,0.0353,2026-06-03 12:51:57
p_ext_000478,307,5,4,4,5,64.9,1548,64.9,0.5842,0.0109,2026-06-03 12:51:57
p_ext_000586,238,33,25,11,3,67.2,1549,67.2,0.5841,0.0937,2026-06-03 12:51:57
p_ext_001642,324,36,7,0,6,77.7,1550,77.7,0.5838,0.0417,2026-06-03 12:51:57
p_ext_001836,340,43,2,22,1,85.9,1551,85.9,0.5836,0.0681,2026-06-03 12:51:57
p_ext_001438,327,11,6,7,3,71.9,1552,71.9,0.5832,0.0229,2026-06-03 12:51:57
p_ext_001572,343,15,40,10,4,87.1,1553,87.1,0.5828,0.0582,2026-06-03 12:51:57
p_ext_001193,412,52,9,23,5,105.3,1554,105.3,0.582,0.0678,2026-06-03 12:51:57
p_ext_001907,265,28,22,11,0,70.2,1555,70.2,0.5818,0.0764,2026-06-03 12:51:57
p_ext_001798,241,34,8,11,3,63.0,1556,63.0,0.5804,0.0728,2026-06-03 12:51:57
p_ext_001384,352,39,22,16,0,91.9,1557,91.9,0.5796,0.0734,2026-06-03 12:51:57
p_ext_001007,337,34,30,26,3,91.8,1558,91.8,0.5796,0.0872,2026-06-03 12:51:57
p_ext_001881,311,48,15,21,2,85.3,1559,85.3,0.5789,0.0908,2026-06-03 12:51:57
p_ext_000709,302,40,12,4,3,76.8,1560,76.8,0.5788,0.0609,2026-06-03 12:51:57
p_ext_001372,250,33,21,18,3,69.8,1561,69.8,0.578,0.0942,2026-06-03 12:51:57
p_ext_001909,378,18,39,6,2,93.9,1562,93.9,0.576,0.0521,2026-06-03 12:51:57
p_ext_001067,156,15,3,3,1,37.2,1563,37.2,0.5759,0.0449,2026-06-03 12:51:57
p_ext_000165,393,18,38,10,6,97.4,1564,97.4,0.5753,0.0509,2026-06-03 12:51:57
p_ext_000699,282,16,9,21,3,68.1,1565,68.1,0.5752,0.0534,2026-06-03 12:51:57
p_ext_001853,135,20,1,3,2,33.9,1566,33.9,0.5749,0.0589,2026-06-03 12:51:57
p_ext_000473,243,35,2,4,1,60.5,1567,60.5,0.5746,0.0578,2026-06-03 12:51:57
p_ext_000965,435,26,3,28,2,101.3,1568,101.3,0.5737,0.0446,2026-06-03 12:51:57
p_ext_000448,332,44,30,18,1,92.2,1569,92.2,0.5731,0.0919,2026-06-03 12:51:57
p_ext_001404,321,10,18,11,1,74.8,1570,74.8,0.5725,0.0391,2026-06-03 12:51:57
p_ext_000150,237,40,3,2,3,60.7,1571,60.7,0.5716,0.0633,2026-06-03 12:51:57
2101633377,3,0,0,0,0,0.0,1572,0.6,0.5711,0.0,2026-06-03 12:51:57
2101633684,3,0,0,0,0,0.0,1573,0.6,0.5711,0.0,2026-06-03 12:51:57
2101632238,3,0,0,0,0,0.0,1574,0.6,0.5703,0.0,2026-06-03 12:51:57
p_ext_000740,133,13,2,2,1,31.5,1575,31.5,0.5696,0.0425,2026-06-03 12:51:57
p_ext_000338,213,35,3,1,4,54.2,1576,54.2,0.5682,0.0596,2026-06-03 12:51:57
p_ext_001437,155,5,14,2,0,37.1,1577,37.1,0.5681,0.0429,2026-06-03 12:51:57
p_ext_000393,291,24,13,17,0,72.7,1578,72.7,0.5673,0.0627,2026-06-03 12:51:57
p_ext_001976,385,8,15,15,6,86.9,1579,86.9,0.5669,0.0295,2026-06-03 12:51:57
p_ext_000503,238,41,22,4,2,67.3,1580,67.3,0.566,0.0922,2026-06-03 12:51:57
p_ext_001628,169,5,17,3,1,41.0,1581,41.0,0.5633,0.0456,2026-06-03 12:51:57
p_ext_001968,305,19,9,8,0,71.0,1582,71.0,0.5618,0.0398,2026-06-03 12:51:57
p_ext_001339,221,18,10,11,4,54.8,1583,54.8,0.5614,0.0559,2026-06-03 12:51:57
p_ext_001758,361,30,39,19,5,96.7,1584,96.7,0.5604,0.0771,2026-06-03 12:51:57
p_ext_000371,403,40,19,8,2,99.9,1585,99.9,0.5603,0.0548,2026-06-03 12:51:57
p_ext_000738,176,11,15,4,0,43.8,1586,43.8,0.5586,0.0554,2026-06-03 12:51:57
p_ext_000791,347,37,33,9,5,92.2,1587,92.2,0.5583,0.072,2026-06-03 12:51:57
p_ext_001149,319,42,24,17,3,87.0,1588,87.0,0.5581,0.0854,2026-06-03 12:51:57
p_ext_001349,357,32,2,21,0,85.8,1589,85.8,0.5579,0.0536,2026-06-03 12:51:57
p_ext_001104,445,27,7,2,1,99.6,1590,99.6,0.5578,0.0271,2026-06-03 12:51:57
p_ext_000789,308,21,22,23,4,79.1,1591,79.1,0.5576,0.0688,2026-06-03 12:51:57
p_ext_001487,407,22,9,21,3,94.9,1592,94.9,0.5575,0.0421,2026-06-03 12:51:57
p_ext_000538,395,6,20,18,1,90.4,1593,90.4,0.556,0.0359,2026-06-03 12:51:57
p_ext_000258,210,20,12,7,3,53.0,1594,53.0,0.555,0.0593,2026-06-03 12:51:57
p_ext_000894,397,14,25,13,1,93.7,1595,93.7,0.5548,0.0422,2026-06-03 12:51:57
p_ext_001376,363,52,19,2,1,94.3,1596,94.3,0.5518,0.0672,2026-06-03 12:51:57
p_ext_000548,322,54,21,7,4,88.3,1597,88.3,0.5515,0.0834,2026-06-03 12:51:57
p_ext_001225,389,9,39,26,2,97.4,1598,97.4,0.5508,0.0605,2026-06-03 12:51:57
p_ext_001712,301,3,7,24,2,68.0,1599,68.0,0.5504,0.037,2026-06-03 12:51:57
p_ext_001718,371,5,19,1,3,81.6,1600,81.6,0.5503,0.0194,2026-06-03 12:51:57
p_ext_001127,264,29,24,7,2,70.1,1601,70.1,0.5489,0.0735,2026-06-03 12:51:57
p_ext_000525,319,9,37,22,2,82.0,1602,82.0,0.5478,0.0676,2026-06-03 12:51:57
p_ext_001825,265,28,21,6,2,68.9,1603,68.9,0.547,0.0672,2026-06-03 12:51:57
p_ext_001990,338,25,36,23,2,90.5,1604,90.5,0.5469,0.0805,2026-06-03 12:51:57
p_ext_001760,186,17,15,7,2,48.2,1605,48.2,0.546,0.0672,2026-06-03 12:51:57
p_ext_000291,344,58,17,4,0,92.1,1606,92.1,0.5458,0.0779,2026-06-03 12:51:57
p_ext_000983,275,35,12,1,3,69.3,1607,69.3,0.5456,0.0567,2026-06-03 12:51:57
p_ext_000293,159,25,15,7,2,45.2,1608,45.2,0.5448,0.0962,2026-06-03 12:51:57
p_ext_001567,272,6,12,1,0,60.0,1609,60.0,0.5448,0.0222,2026-06-03 12:51:57
p_ext_001680,195,28,3,12,2,50.7,1610,50.7,0.5445,0.0744,2026-06-03 12:51:57
p_ext_001373,106,2,9,5,0,25.5,1611,25.5,0.5442,0.0486,2026-06-03 12:51:57
p_ext_001899,238,25,10,5,2,59.1,1612,59.1,0.5435,0.055,2026-06-03 12:51:57
p_ext_000567,254,24,13,3,0,62.5,1613,62.5,0.5426,0.0526,2026-06-03 12:51:57
p_ext_001693,316,31,29,12,0,83.6,1614,83.6,0.5424,0.0752,2026-06-03 12:51:57
p_ext_000842,101,7,4,5,0,24.5,1615,24.5,0.542,0.0535,2026-06-03 12:51:57
p_ext_001256,214,34,23,12,1,62.3,1616,62.3,0.5403,0.1065,2026-06-03 12:51:57
p_ext_001348,336,18,23,3,0,80.1,1617,80.1,0.5402,0.0424,2026-06-03 12:51:57
p_ext_001207,186,20,21,4,1,50.3,1618,50.3,0.5388,0.078,2026-06-03 12:51:57
p_ext_001754,342,10,37,15,2,85.5,1619,85.5,0.5386,0.0569,2026-06-03 12:51:57
p_ext_000900,331,16,2,8,4,73.2,1620,73.2,0.5385,0.0248,2026-06-03 12:51:57
p_ext_001767,304,29,31,6,3,80.0,1621,80.0,0.5384,0.0689,2026-06-03 12:51:57
p_ext_000909,87,12,7,3,0,23.7,1622,23.7,0.5352,0.0845,2026-06-03 12:51:57
p_ext_000829,195,30,16,13,2,55.4,1623,55.4,0.5338,0.0997,2026-06-03 12:51:57
p_ext_001385,300,39,34,21,0,86.1,1624,86.1,0.5338,0.104,2026-06-03 12:51:57
p_ext_000457,267,7,24,4,2,63.5,1625,63.5,0.5335,0.0399,2026-06-03 12:51:57
p_ext_000550,306,51,14,13,5,83.3,1626,83.3,0.5319,0.0837,2026-06-03 12:51:57
p_ext_001766,257,31,24,2,3,68.3,1627,68.3,0.5316,0.0706,2026-06-03 12:51:57
p_ext_000948,202,26,5,4,2,50.5,1628,50.5,0.5306,0.0574,2026-06-03 12:51:57
p_ext_000354,179,23,11,9,2,47.8,1629,47.8,0.5287,0.0788,2026-06-03 12:51:57
