user_id,long_term_tags,short_term_tags,preferred_boards,active_time_period,preferred_location,learning_interest_weight,life_interest_weight,social_interest_weight,career_interest_weight,avg_dwell_time,click_rate,like_rate,collect_rate,comment_rate,last_update_time
u_ext_00431,二手交易|闲置|电动车|校园生活|食堂|教材|租房|实习,二手交易|闲置|电动车|校园生活|食堂|教材,二手交易|校园生活|实习就业,深夜,图书馆,0.0,0.0,0.0,1.0,89.333333,0.092308,0.030769,0.0,0.0,2026-06-03 14:50:12
u_ext_00432,实习|家教|招聘|薪资|兼职|租房|二手交易|闲置,家教|招聘|实习|薪资|兼职|二手交易,兼职实习|二手交易|问答求助,早上,校外,0.0,0.0,0.0,1.0,60.0,0.086207,0.0,0.017241,0.0,2026-06-03 14:50:12
u_ext_00433,宿舍|打印店|课程资料|校园卡|求问|校车|租房|教材,宿舍|打印店|课程资料|校园卡|求问|校车,问答求助|校园生活|二手交易|实习就业,深夜,宿舍区,1.0,0.0,0.0,0.0,81.916667,0.230769,0.057692,0.0,0.0,2026-06-03 14:50:12
u_ext_00434,课程资料|二手交易|教材|考试|复习资料|学习交流|求问|校园卡,课程资料|二手交易|教材|考试|复习资料|学习交流,二手交易|学习交流|问答求助,深夜,教学区,0.0,0.0,0.0,0.0,68.875,0.135593,0.0,0.016949,0.0,2026-06-03 14:50:12
u_ext_00435,实习|就业|简历|教材|租房|电动车|闲置|二手交易,实习|就业|简历|电动车|租房|闲置,二手交易|实习就业|问答求助|食堂生活,晚上,宿舍区,0.004937,0.36322,0.0,0.631843,74.352941,0.257576,0.166667,0.0,0.015152,2026-06-03 14:50:12
u_ext_00436,租房|教材|二手交易|闲置|电动车|兼职|薪资|家教,租房|教材|二手交易|闲置|电动车|兼职,二手交易|兼职实习|问答求助,早上,宿舍区,0.0,0.0,0.0,1.0,79.75,0.067797,0.067797,0.033898,0.033898,2026-06-03 14:50:12
u_ext_00437,实习|家教|宿舍|求问|打印店|二手交易|闲置|竞赛,实习|家教|求问|宿舍|打印店|二手交易,兼职实习|问答求助|二手交易|竞赛科研,下午,食堂区,0.0,1.0,0.0,0.0,82.75,0.119403,0.029851,0.029851,0.029851,2026-06-03 14:50:12
u_ext_00438,教材|电动车|校园卡|课程资料|求问|闲置|二手交易|租房,电动车|教材,二手交易|问答求助|竞赛科研,深夜,教学区,0.0,1.0,0.0,0.0,69.2,0.153846,0.015385,0.030769,0.015385,2026-06-03 14:50:12
u_ext_00439,校园生活|共享厨房|拼饭|食堂|电动车|租房|教材|二手交易,校园生活|共享厨房|拼饭|食堂,校园生活|食堂生活|二手交易|课程评价,下午,教学区,0.0,1.0,0.0,0.0,72.666667,0.12766,0.021277,0.042553,0.042553,2026-06-03 14:50:12
u_ext_00440,课程资料|求问|宿舍|打印店|校园卡|二手交易|闲置|租房,二手交易|闲置,问答求助|二手交易|校园生活,早上,教学区,0.0,0.0,0.0,0.0,52.6,0.076923,0.046154,0.015385,0.046154,2026-06-03 14:50:12
u_ext_00441,租房|教材|闲置|面试|招聘|就业|简历|实习,租房|教材|闲置|面试|招聘|简历,二手交易|实习就业,早上,食堂区,0.0,0.0,0.0,1.0,80.375,0.145455,0.018182,0.018182,0.018182,2026-06-03 14:50:12
u_ext_00442,求问|打印店|校园卡|课程资料|宿舍,求问|打印店|课程资料|校园卡|宿舍,问答求助,深夜,食堂区,0.0,0.0,0.0,0.0,70.0,0.089286,0.017857,0.017857,0.0,2026-06-03 14:50:12
u_ext_00443,租房|教材|闲置|二手交易|招聘|薪资|兼职|家教,二手交易|闲置|租房|教材,二手交易|兼职实习|问答求助|恋爱交友,早上,食堂区,0.0,0.687124,0.0,0.312876,98.1,0.151515,0.060606,0.0,0.015152,2026-06-03 14:50:12
u_ext_00444,课程资料|校园卡|打印店|求问|宿舍|闲置|教材|二手交易,课程资料|校园卡|打印店|宿舍|求问|闲置,问答求助|二手交易|学习交流|社团活动,深夜,图书馆,0.0,0.0,0.0,0.0,89.714286,0.112903,0.032258,0.0,0.048387,2026-06-03 14:50:12
u_ext_00445,求问|课程资料|校园卡|宿舍|打印店|东校|保研|考研,求问|课程资料|校园卡|宿舍|打印店|东校,问答求助|考研保研|校园生活,晚上,教学区,0.0,0.0,0.0,0.0,64.333333,0.109091,0.054545,0.018182,0.0,2026-06-03 14:50:12
u_ext_00446,面试|招聘|简历|实习|校园生活|共享厨房|校车|宿舍,实习|面试|简历|招聘|校园生活|宿舍,实习就业|校园生活|食堂生活|问答求助,下午,食堂区,0.0,0.0,0.0,0.0,103.0,0.083333,0.033333,0.016667,0.016667,2026-06-03 14:50:12
u_ext_00447,实习|招聘|租房|闲置|教材|二手交易|就业|电动车,实习|招聘|租房|闲置|教材|二手交易,二手交易|实习就业|兼职实习|社团活动,深夜,宿舍区,0.0,0.0,0.0,1.0,81.0,0.224138,0.051724,0.034483,0.034483,2026-06-03 14:50:12
u_ext_00448,租房|闲置|教材|二手交易|电动车|面试|招聘|实习,租房|闲置|教材|二手交易|电动车|面试,二手交易|实习就业|校园生活,深夜,教学区,0.0,0.0,0.0,0.0,90.5,0.16129,0.016129,0.016129,0.048387,2026-06-03 14:50:12
u_ext_00449,租房|电动车|二手交易|教材|闲置|课程资料|校园卡|打印店,二手交易|闲置|租房|电动车|教材,二手交易|问答求助|校园生活,早上,宿舍区,0.0,0.0,0.0,0.0,68.714286,0.208955,0.044776,0.0,0.014925,2026-06-03 14:50:12
u_ext_00450,租房|二手交易|闲置|教材|电动车|宿舍|校园卡|求问,租房|二手交易|闲置|教材|电动车|宿舍,二手交易|问答求助|校园生活|兼职实习,晚上,宿舍区,0.0,1.0,0.0,0.0,85.785714,0.27451,0.039216,0.039216,0.0,2026-06-03 14:50:12
u_ext_00451,租房|闲置|电动车|教材|二手交易|宿舍|校园生活|共享厨房,租房|闲置|电动车|教材|二手交易|宿舍,二手交易|校园生活,早上,食堂区,0.0,0.0,0.0,0.0,78.125,0.125,0.0625,0.0,0.0,2026-06-03 14:50:12
u_ext_00452,实习|家教|兼职|招聘|薪资|活动|招新|志愿服务,实习|家教|兼职|招聘|薪资|活动,兼职实习|社团活动|校园生活|课程评价,深夜,宿舍区,0.0,0.0,0.445145,0.554855,56.0,0.142857,0.017857,0.017857,0.035714,2026-06-03 14:50:12
u_ext_00453,课程资料|宿舍|求问|校园卡|打印店|论文|创新项目|组队,宿舍|课程资料|打印店|校园卡|求问,问答求助|竞赛科研|恋爱交友|学习交流,早上,食堂区,1.0,0.0,0.0,0.0,72.25,0.061538,0.046154,0.015385,0.015385,2026-06-03 14:50:12
u_ext_00454,校园卡|求问|闲置|租房|二手交易|电动车|教材|课程资料,求问|校园卡,问答求助|二手交易,晚上,教学区,0.0,0.0,0.0,0.0,53.75,0.060606,0.045455,0.015152,0.015152,2026-06-03 14:50:12
u_ext_00455,求问|课程资料|打印店|宿舍|校园卡|租房|教材|电动车,课程资料|打印店|求问|宿舍|校园卡|租房,问答求助|二手交易|兼职实习|食堂生活,早上,宿舍区,0.0,0.0,0.0,0.0,56.555556,0.142857,0.0,0.0,0.015873,2026-06-03 14:50:12
u_ext_00456,活动|社团|校园生活|优惠|窗口测评|拼饭|求问|校园卡,活动|社团|校园生活|优惠|窗口测评|拼饭,社团活动|食堂生活|问答求助|校园生活,晚上,教学区,0.0,0.0,1.0,0.0,69.75,0.088889,0.0,0.066667,0.022222,2026-06-03 14:50:12
u_ext_00457,面试|实习|招聘|简历|考研|学习经验|408|校园生活,面试|实习|招聘|简历,实习就业|考研保研|校园生活|社团活动,早上,宿舍区,0.0,0.0,0.159322,0.840678,89.666667,0.109091,0.054545,0.0,0.036364,2026-06-03 14:50:12
u_ext_00458,租房|电动车|课程资料|求问|宿舍|打印店|校园卡|学习经验,租房|电动车,二手交易|问答求助|考研保研|兼职实习,早上,图书馆,0.0,0.991609,0.008391,0.0,75.5,0.166667,0.020833,0.0,0.020833,2026-06-03 14:50:12
u_ext_00459,校园生活|食堂|窗口测评|拼饭|优惠|共享厨房|宿舍|校车,优惠|窗口测评|校园生活|食堂|拼饭,食堂生活|校园生活|问答求助|二手交易,早上,宿舍区,0.0,1.0,0.0,0.0,87.222222,0.157895,0.052632,0.0,0.070175,2026-06-03 14:50:12
u_ext_00460,租房|二手交易|闲置|教材|电动车|交友|搭子|优惠,租房|二手交易|闲置|教材|电动车|交友,二手交易|恋爱交友|食堂生活|竞赛科研,早上,教学区,0.0,0.0,1.0,0.0,59.5,0.113208,0.037736,0.018868,0.018868,2026-06-03 14:50:12
u_ext_00461,租房|电动车|闲置|教材|二手交易|实习|面试|招聘,租房|电动车|闲置|教材|二手交易|实习,二手交易|实习就业|校园生活|兼职实习,晚上,宿舍区,0.0,0.840065,0.0,0.159935,78.428571,0.14,0.06,0.04,0.06,2026-06-03 14:50:12
u_ext_00462,实习|招聘|简历|就业|面试|活动|交友|社团,招聘|就业|面试|实习|简历|招新,实习就业|社团活动|考研保研|兼职实习,早上,图书馆,0.0,0.0,0.793768,0.206232,79.642857,0.186667,0.066667,0.013333,0.013333,2026-06-03 14:50:12
u_ext_00463,课程资料|校园卡|求问|宿舍|打印店|招聘|简历|面试,宿舍|课程资料|求问|校园卡,问答求助|实习就业|学习交流,深夜,食堂区,0.0,0.0,0.0,1.0,78.666667,0.138462,0.030769,0.0,0.0,2026-06-03 14:50:12
u_ext_00464,课程资料|打印店|宿舍|校园卡|学习经验|复试|保研|考研,复试|学习经验|保研|考研|408,问答求助|考研保研|学习交流|社团活动,早上,教学区,0.81691,0.0,0.18309,0.0,53.5,0.117647,0.039216,0.0,0.019608,2026-06-03 14:50:12
u_ext_00465,租房|闲置|电动车|教材|二手交易|实习|招聘|薪资,租房|闲置|电动车|二手交易|教材|实习,二手交易|兼职实习|问答求助|实习就业,深夜,教学区,0.0,0.0,0.0,1.0,82.7,0.243902,0.0,0.0,0.02439,2026-06-03 14:50:12
u_ext_00466,二手交易|教材|电动车|闲置|租房|求问|校园卡|宿舍,教材|二手交易|闲置|电动车|租房,二手交易|问答求助|校园生活,深夜,教学区,0.0,1.0,0.0,0.0,70.1,0.263158,0.0,0.052632,0.026316,2026-06-03 14:50:12
u_ext_00467,校园生活|优惠|拼饭|窗口测评|宿舍|食堂|校车|共享厨房,校园生活|拼饭|优惠|窗口测评,食堂生活|校园生活|课程评价|社团活动,晚上,宿舍区,0.0,0.0,0.0,0.0,84.615385,0.220339,0.050847,0.016949,0.050847,2026-06-03 14:50:12
u_ext_00468,租房|闲置|二手交易|教材|电动车|招聘|兼职|薪资,租房|闲置|二手交易|教材|电动车|招聘,二手交易|兼职实习|校园生活|实习就业,早上,宿舍区,0.0,1.0,0.0,0.0,93.75,0.133333,0.083333,0.05,0.05,2026-06-03 14:50:12
u_ext_00469,二手交易|校园卡|课程资料|宿舍|求问|闲置|电动车|打印店,闲置|电动车|二手交易,二手交易|问答求助,早上,食堂区,0.0,1.0,0.0,0.0,82.75,0.072727,0.054545,0.036364,0.0,2026-06-03 14:50:12
u_ext_00470,求问|校园卡|租房|打印店|课程资料|宿舍|教材|电动车,求问|校园卡|租房|课程资料|打印店|宿舍,问答求助|二手交易,早上,教学区,0.0,0.0,0.0,0.0,62.222222,0.163636,0.018182,0.0,0.018182,2026-06-03 14:50:12
u_ext_00471,租房|电动车|闲置|二手交易|教材|校园生活|宿舍|校车,租房|电动车|闲置|二手交易|教材|校园生活,二手交易|校园生活|实习就业,深夜,校外,0.0,0.0,0.0,0.0,64.875,0.112676,0.014085,0.014085,0.056338,2026-06-03 14:50:12
u_ext_00472,租房|闲置|二手交易|电动车|教材|求问|校园卡|实习,二手交易|租房|电动车|闲置,二手交易|问答求助|兼职实习|食堂生活,早上,食堂区,1.0,0.0,0.0,0.0,77.857143,0.092105,0.065789,0.013158,0.039474,2026-06-03 14:50:12
u_ext_00473,电动车|二手交易|教材|闲置|租房|课程资料|求问|校园卡,闲置|电动车|租房|二手交易|教材,二手交易|问答求助|实习就业|校园生活,深夜,食堂区,0.0,1.0,0.0,0.0,64.222222,0.147541,0.016393,0.016393,0.0,2026-06-03 14:50:12
u_ext_00474,选课|课程评价|给分|宿舍|校园生活|食堂|校车|共享厨房,课程评价|选课|给分|校园生活|宿舍|食堂,课程评价|校园生活|问答求助|社团活动,深夜,宿舍区,0.688216,0.30185,0.009934,0.0,90.833333,0.36,0.04,0.02,0.06,2026-06-03 14:50:12
u_ext_00475,实习|招聘|面试|简历|薪资|兼职|宿舍|求问,薪资|兼职|实习|招聘,实习就业|兼职实习|问答求助|考研保研,深夜,宿舍区,0.0,0.0,0.0,1.0,99.125,0.135593,0.050847,0.016949,0.016949,2026-06-03 14:50:12
u_ext_00476,校园生活|共享厨房|宿舍|食堂|社团|招新|选课|老师,校园生活|共享厨房,校园生活|社团活动|课程评价|二手交易,深夜,图书馆,0.0,1.0,0.0,0.0,75.833333,0.107143,0.035714,0.0,0.017857,2026-06-03 14:50:12
u_ext_00477,实习|兼职|招聘|薪资|拍照|活动|宿舍|求问,拍照|活动,兼职实习|恋爱交友|问答求助|考研保研,下午,校外,0.0,0.0,0.445755,0.554245,82.125,0.153846,0.0,0.019231,0.038462,2026-06-03 14:50:12
u_ext_00478,租房|电动车|教材|求问|校园卡|打印店|课程资料|宿舍,电动车|教材|租房,二手交易|问答求助,深夜,校外,1.0,0.0,0.0,0.0,61.333333,0.055556,0.037037,0.037037,0.037037,2026-06-03 14:50:12
u_ext_00479,电动车|教材|求问|课程资料|校园卡|打印店|搭子|活动,电动车|教材|求问|课程资料|校园卡|打印店,二手交易|问答求助|恋爱交友|实习就业,中午,教学区,0.0,0.0,0.884974,0.115026,77.75,0.071429,0.089286,0.0,0.035714,2026-06-03 14:50:12
u_ext_00480,租房|二手交易|闲置|电动车|教材|宿舍|校车|食堂,租房|二手交易|闲置|电动车|教材|宿舍,二手交易|校园生活|问答求助,深夜,教学区,0.0,0.0,0.0,0.0,60.444444,0.142857,0.063492,0.015873,0.015873,2026-06-03 14:50:12
u_ext_00481,租房|求问|校园卡|闲置|实习|招聘|电动车|兼职,租房|闲置|电动车|校园生活|食堂,问答求助|二手交易|兼职实习|校园生活,深夜,食堂区,0.0,0.408511,0.0,0.591489,69.090909,0.2,0.036364,0.054545,0.036364,2026-06-03 14:50:12
u_ext_00482,课程资料|求问|校园卡|宿舍|二手交易|闲置|打印店|电动车,求问|课程资料|校园卡|宿舍|二手交易|闲置,问答求助|二手交易,晚上,食堂区,0.0,0.0,0.0,0.0,65.0,0.12069,0.034483,0.034483,0.0,2026-06-03 14:50:12
u_ext_00483,实习|家教|招聘|薪资|兼职|考研|408|学习经验,实习|家教|招聘|薪资|兼职|考研,兼职实习|考研保研|实习就业|竞赛科研,晚上,教学区,0.0,0.0,0.0,1.0,68.166667,0.166667,0.041667,0.013889,0.013889,2026-06-03 14:50:12
u_ext_00484,保研|复试|考研|408|二手交易|闲置|学习经验|志愿服务,保研|复试|考研|408|二手交易|闲置,考研保研|二手交易|社团活动|竞赛科研,深夜,宿舍区,0.0,0.0,1.0,0.0,71.764706,0.232877,0.041096,0.013699,0.013699,2026-06-03 14:50:12
u_ext_00485,课程资料|校园卡|求问|打印店|宿舍|复试|学习经验|保研,课程资料|校园卡|求问|打印店|宿舍|复试,问答求助|考研保研|竞赛科研,深夜,校外,0.0,0.0,0.0,0.0,91.666667,0.1,0.033333,0.0,0.0,2026-06-03 14:50:12
u_ext_00486,简历|面试|租房|教材|电动车|闲置|二手交易|求问,简历|面试|教材|电动车|租房|二手交易,实习就业|二手交易|问答求助|兼职实习,早上,食堂区,0.0,0.0,0.0,0.0,67.25,0.140351,0.0,0.0,0.0,2026-06-03 14:50:12
u_ext_00487,校园生活|食堂|宿舍|共享厨房|校车|优惠|窗口测评|拼饭,校园生活|食堂|宿舍|共享厨房|校车|窗口测评,校园生活|食堂生活|课程评价|社团活动,深夜,食堂区,0.0,0.0,0.0,0.0,72.0,0.098361,0.032787,0.032787,0.016393,2026-06-03 14:50:12
u_ext_00488,课程资料|求问|宿舍|打印店|校园卡|电动车|二手交易|租房,打印店|求问|课程资料|校园卡|宿舍|教材,问答求助|二手交易|校园生活,早上,图书馆,1.0,0.0,0.0,0.0,70.8,0.09434,0.056604,0.037736,0.037736,2026-06-03 14:50:12
u_ext_00489,闲置|二手交易|南校|教材|电动车|租房|求问|校园卡,二手交易|闲置|南校,二手交易|问答求助|实习就业,晚上,校外,0.965156,0.0,0.0,0.034844,63.909091,0.144737,0.092105,0.013158,0.026316,2026-06-03 14:50:12
u_ext_00490,租房|二手交易|电动车|教材|简历|就业|闲置|面试,租房|二手交易,二手交易|实习就业,早上,宿舍区,0.0,0.547717,0.0,0.452283,61.666667,0.190476,0.047619,0.031746,0.015873,2026-06-03 14:50:12
u_ext_00491,实习|家教|考研|408|保研|宿舍|校园卡|学习经验,实习|家教,兼职实习|考研保研|问答求助|竞赛科研,早上,校外,0.0,0.0,0.0,1.0,76.571429,0.125,0.071429,0.035714,0.0,2026-06-03 14:50:12
u_ext_00492,电动车|租房|教材|二手交易|闲置|论文|组队|创新项目,租房|二手交易|教材|电动车|闲置,二手交易|竞赛科研|实习就业|兼职实习,早上,食堂区,0.0,1.0,0.0,0.0,58.142857,0.112903,0.032258,0.0,0.0,2026-06-03 14:50:12
u_ext_00493,租房|教材|电动车|闲置|宿舍|交友|搭子|二手交易,租房|教材|电动车,二手交易|恋爱交友|问答求助|校园生活,早上,校外,0.0,0.0,1.0,0.0,93.636364,0.177419,0.064516,0.0,0.032258,2026-06-03 14:50:12
u_ext_00494,租房|教材|电动车|实习|面试|简历|二手交易|闲置,面试|简历|实习,二手交易|实习就业|兼职实习|问答求助,晚上,图书馆,0.0,0.0,0.0,1.0,68.363636,0.166667,0.045455,0.030303,0.015152,2026-06-03 14:50:12
u_ext_00495,二手交易|租房|教材|闲置|电动车|兼职|薪资|实习,教材|二手交易|租房|闲置|电动车|兼职,二手交易|兼职实习|问答求助|社团活动,早上,教学区,0.0,0.0,0.0,1.0,89.0,0.0625,0.05,0.0125,0.025,2026-06-03 14:50:12
u_ext_00496,竞赛|组队|创新项目|复试|保研|论文|408|学习经验,创新项目|竞赛|组队,竞赛科研|考研保研|实习就业|校园生活,晚上,宿舍区,0.0,0.0,0.788397,0.211603,59.3,0.175439,0.087719,0.017544,0.035088,2026-06-03 14:50:12
u_ext_00497,实习|招聘|简历|就业|二手交易|租房|面试|教材,招聘|实习|简历|就业|二手交易|租房,实习就业|二手交易|问答求助|兼职实习,下午,校外,0.0,0.0,0.0,1.0,84.666667,0.107143,0.017857,0.017857,0.035714,2026-06-03 14:50:12
u_ext_00498,教材|闲置|电动车|租房|简历|招聘|实习|二手交易,简历|实习|面试|招聘|就业|闲置,二手交易|实习就业|社团活动|考研保研,晚上,图书馆,0.0,0.425936,0.0,0.574064,34.166667,0.103448,0.034483,0.0,0.017241,2026-06-03 14:50:12
u_ext_00499,宿舍|课程资料|打印店|校园卡|求问|二手交易|教材|电动车,校园卡|求问|宿舍|打印店|课程资料,问答求助|二手交易|校园生活|兼职实习,深夜,宿舍区,1.0,0.0,0.0,0.0,78.333333,0.096774,0.048387,0.016129,0.080645,2026-06-03 14:50:12
u_ext_00500,校园生活|食堂|求问|校园卡|拼饭|宿舍|课程资料|共享厨房,校园生活|食堂,问答求助|校园生活|食堂生活|二手交易,早上,宿舍区,0.0,0.0,0.0,0.0,44.555556,0.157895,0.052632,0.0,0.035088,2026-06-03 14:50:12
